,-6703919,3,1,True,26.05.2022 08:30:00,26.05.2022 09:00:00
,-6703919,3,2,True,26.05.2022 09:00:00,26.05.2022 09:30:00
,-6703919,3,3,True,26.05.2022 09:30:00,26.05.2022 10:00:00
,-6703919,3,4,True,26.05.2022 10:00:00,26.05.2022 10:30:00
,-6703919,3,5,True,26.05.2022 10:30:00,26.05.2022 11:00:00
,-6703919,3,6,True,26.05.2022 11:00:00,26.05.2022 11:30:00
,-6703919,3,7,True,26.05.2022 11:30:00,26.05.2022 12:00:00
,-6703919,3,8,True,26.05.2022 12:00:00,26.05.2022 12:30:00
,-6703919,3,9,True,26.05.2022 12:30:00,26.05.2022 13:00:00
,-6703919,3,10,True,26.05.2022 13:00:00,26.05.2022 13:30:00
,-6703919,3,11,True,26.05.2022 13:30:00,26.05.2022 14:00:00
,-6703919,3,12,True,26.05.2022 14:00:00,26.05.2022 14:30:00
,-6703919,3,13,True,26.05.2022 14:30:00,26.05.2022 15:00:00
,-6703919,3,14,True,26.05.2022 15:00:00,26.05.2022 15:30:00
,-6703919,3,15,True,26.05.2022 15:30:00,26.05.2022 16:00:00
,-6703919,3,16,True,26.05.2022 16:00:00,26.05.2022 16:30:00
,-6703919,3,17,True,26.05.2022 16:30:00,26.05.2022 17:00:00
,-6703919,3,18,True,26.05.2022 17:00:00,26.05.2022 17:30:00
,-6703919,3,19,True,26.05.2022 17:30:00,26.05.2022 18:00:00
,-6703919,3,20,True,26.05.2022 18:00:00,26.05.2022 18:30:00
,-6703919,3,21,True,26.05.2022 18:30:00,26.05.2022 19:00:00
,-6703919,3,22,True,26.05.2022 19:00:00,26.05.2022 19:30:00
,-6703919,3,23,True,26.05.2022 19:30:00,26.05.2022 20:00:00
,-6703919,4,0,True,27.05.2022 08:00:00,27.05.2022 08:30:00
,-6703919,4,1,True,27.05.2022 08:30:00,27.05.2022 09:00:00
,-6703919,4,2,True,27.05.2022 09:00:00,27.05.2022 09:30:00
,-6703919,4,3,True,27.05.2022 09:30:00,27.05.2022 10:00:00
,-6703919,4,4,True,27.05.2022 10:00:00,27.05.2022 10:30:00
,-6703919,4,5,True,27.05.2022 10:30:00,27.05.2022 11:00:00
,-6703919,4,6,True,27.05.2022 11:00:00,27.05.2022 11:30:00
,-6703919,4,7,True,27.05.2022 11:30:00,27.05.2022 12:00:00
,-6703919,4,8,True,27.05.2022 12:00:00,27.05.2022 12:30:00
,-6703919,4,9,True,27.05.2022 12:30:00,27.05.2022 13:00:00
,-6703919,4,10,True,27.05.2022 13:00:00,27.05.2022 13:30:00
,-6703919,4,11,True,27.05.2022 13:30:00,27.05.2022 14:00:00
,-6703919,4,12,True,27.05.2022 14:00:00,27.05.2022 14:30:00
,-6703919,4,13,True,27.05.2022 14:30:00,27.05.2022 15:00:00
,-6703919,4,14,True,27.05.2022 15:00:00,27.05.2022 15:30:00
,-6703919,4,15,True,27.05.2022 15:30:00,27.05.2022 16:00:00
,-6703919,4,16,True,27.05.2022 16:00:00,27.05.2022 16:30:00
,-6703919,4,17,True,27.05.2022 16:30:00,27.05.2022 17:00:00
,-6703919,4,18,True,27.05.2022 17:00:00,27.05.2022 17:30:00
,-6703919,4,19,True,27.05.2022 17:30:00,27.05.2022 18:00:00
,-6703919,4,20,True,27.05.2022 18:00:00,27.05.2022 18:30:00
,-6703919,4,21,True,27.05.2022 18:30:00,27.05.2022 19:00:00
,-6703919,4,22,True,27.05.2022 19:00:00,27.05.2022 19:30:00
,-6703919,4,23,True,27.05.2022 19:30:00,27.05.2022 20:00:00
,-6703919,5,0,True,28.05.2022 08:00:00,28.05.2022 08:30:00
,-6703919,5,1,True,28.05.2022 08:30:00,28.05.2022 09:00:00
,-6703919,5,2,True,28.05.2022 09:00:00,28.05.2022 09:30:00
,-6703919,5,3,True,28.05.2022 09:30:00,28.05.2022 10:00:00
,-6703919,5,4,True,28.05.2022 10:00:00,28.05.2022 10:30:00
,-6703919,5,5,True,28.05.2022 10:30:00,28.05.2022 11:00:00
,-6703919,5,6,True,28.05.2022 11:00:00,28.05.2022 11:30:00
,-6703919,5,7,True,28.05.2022 11:30:00,28.05.2022 12:00:00
,-6703919,5,8,True,28.05.2022 12:00:00,28.05.2022 12:30:00
,-6703919,5,9,True,28.05.2022 12:30:00,28.05.2022 13:00:00
,-6703919,5,10,True,28.05.2022 13:00:00,28.05.2022 13:30:00
,-6703919,5,11,True,28.05.2022 13:30:00,28.05.2022 14:00:00
,-6703919,5,12,True,28.05.2022 14:00:00,28.05.2022 14:30:00
,-6703919,5,13,True,28.05.2022 14:30:00,28.05.2022 15:00:00
,-6703919,5,14,True,28.05.2022 15:00:00,28.05.2022 15:30:00
,-6703919,5,15,True,28.05.2022 15:30:00,28.05.2022 16:00:00
,-6703919,5,16,True,28.05.2022 16:00:00,28.05.2022 16:30:00
,-6703919,5,17,True,28.05.2022 16:30:00,28.05.2022 17:00:00
,-6703919,5,18,True,28.05.2022 17:00:00,28.05.2022 17:30:00
,-6703919,5,19,True,28.05.2022 17:30:00,28.05.2022 18:00:00
,-6703919,5,20,True,28.05.2022 18:00:00,28.05.2022 18:30:00
,-6703919,5,21,True,28.05.2022 18:30:00,28.05.2022 19:00:00
,-6703919,5,22,True,28.05.2022 19:00:00,28.05.2022 19:30:00
,-6703919,5,23,True,28.05.2022 19:30:00,28.05.2022 20:00:00
,-6703919,6,0,True,29.05.2022 08:00:00,29.05.2022 08:30:00
,-6703919,6,1,True,29.05.2022 08:30:00,29.05.2022 09:00:00
,-6703919,6,2,True,29.05.2022 09:00:00,29.05.2022 09:30:00
,-6703919,6,3,True,29.05.2022 09:30:00,29.05.2022 10:00:00
,-6703919,6,4,True,29.05.2022 10:00:00,29.05.2022 10:30:00
,-6703919,6,5,True,29.05.2022 10:30:00,29.05.2022 11:00:00
,-6703919,6,6,True,29.05.2022 11:00:00,29.05.2022 11:30:00
,-6703919,6,7,True,29.05.2022 11:30:00,29.05.2022 12:00:00
,-6703919,6,8,True,29.05.2022 12:00:00,29.05.2022 12:30:00
,-6703919,6,9,True,29.05.2022 12:30:00,29.05.2022 13:00:00
,-6703919,6,10,True,29.05.2022 13:00:00,29.05.2022 13:30:00
,-6703919,6,11,True,29.05.2022 13:30:00,29.05.2022 14:00:00
,-6703919,6,12,True,29.05.2022 14:00:00,29.05.2022 14:30:00
,-6703919,6,13,True,29.05.2022 14:30:00,29.05.2022 15:00:00
,-6703919,6,14,True,29.05.2022 15:00:00,29.05.2022 15:30:00
,-6703919,6,15,True,29.05.2022 15:30:00,29.05.2022 16:00:00
,-6703919,6,16,True,29.05.2022 16:00:00,29.05.2022 16:30:00
,-6703919,6,17,True,29.05.2022 16:30:00,29.05.2022 17:00:00
,-6703919,6,18,True,29.05.2022 17:00:00,29.05.2022 17:30:00
,-6703919,6,19,True,29.05.2022 17:30:00,29.05.2022 18:00:00
,-6703919,6,20,True,29.05.2022 18:00:00,29.05.2022 18:30:00
,-6703919,6,21,True,29.05.2022 18:30:00,29.05.2022 19:00:00
,-6703919,6,22,True,29.05.2022 19:00:00,29.05.2022 19:30:00
,-6703919,6,23,True,29.05.2022 19:30:00,29.05.2022 20:00:00